ano,trimestre,CodigoDepartamento,departamento,CodigoMunicipio,municipio,impuestomes1,impuestomes2,impuestomes3,totalimpuesto
2017,2,70,SUCRE,70820,TOLU,111631995,114067077,108802109,334501181
2017,3,73,TOLIMA,73270,FALAN,903297,820522,745365,2469184
2017,4,54,NORTE DE SANTANDER,54385,LA ESPERANZA,15744869,15640935,18282021,49667825
2018,1,47,MAGDALENA,47318,GUAMAL,53843253,48080642,50196307,152120202
2017,1,73,TOLIMA,73268,ESPINAL,25030763,23053652,27187626,75272041
2018,1,15,BOYACA,15106,BRICEÑO,115906.276414141,116340.1119269,114481.513554425,346727.901895465
2017,1,13,BOLIVAR,13780,TALAIGUA NUEVO,22517894,18887738,21331160,62736792
2017,2,52,NARIÑO,52210,CONTADERO,4314941,3187794,3259094,10761829
2017,2,52,NARIÑO,52215,CORDOBA,23220420,17154793,17538484,57913697
2017,2,15,BOYACA,15455,MIRAFLORES,264457243.478351,280947817.946612,312531292.62277,857936354.047733
2017,1,15,BOYACA,15667,SAN LUIS DE GACENO,25758965.527729,27442395.5070576,30988562.3405594,84189923.375346
2018,1,47,MAGDALENA,47707,SANTA ANA,5013719,2211733,2277820,9503272
2017,2,73,TOLIMA,73148,CARMEN DE APICALA,8474083,7812302,8216659,24503044
2018,1,15,BOYACA,15469,MONIQUIRA,36637469.1535376,33745760.2255001,37612907.798631,107996137.177669
2017,4,23,CORDOBA,23660,SAHAGUN,368941734,310821425,307772484,987535643
2017,3,15,BOYACA,15861,VENTAQUEMADA,65966058.8528128,62371593.3667692,55337956.1371339,183675608.356716
2017,4,13,BOLIVAR,13468,MOMPOS,54079922,51025714,49876884,154982520
2017,1,41,HUILA,41349,HOBO,640052.048043997,911361.676852101,893068.989212396,2444482.71410849
2018,2,15,BOYACA,15832,TUNUNGUA,76415.9802442946,76112.4075332439,77533.9882659065,230062.376043445
2017,4,15,BOYACA,15832,TUNUNGUA,76452.6603355597,68154.7226411655,68955.6808702234,213563.063846949
2017,4,52,NARIÑO,52317,GUACHUCAL,8961222,8744003,10496031,28201256
2017,3,54,NORTE DE SANTANDER,54673,SAN CAYETANO,0,15032563,16463665,31496228
2017,4,15,BOYACA,15696,SAN SOFIA,219609514.43399,190398652.851202,183119743.971388,593127911.256581
2018,1,41,HUILA,41615,RIVERA,934871.06055519,3250384.21476878,3633625.83879764,7818881.11412162
2017,3,68,SANTANDER,68573,PUERTO PARRA,104075039,96642809,88800664,289518512
2017,2,70,SUCRE,70998,COVEÑAS,86010510,91178461,90394575,267583546
2017,2,85,CASANARE,85300,SABANALARGA,281334549.452225,291995575.687479,334002635.432268,907332760.571973
2018,1,73,TOLIMA,73001,IBAGUE,25451507,24967259,29828547,80247313
2017,3,15,BOYACA,15507,OTANCHE,452333323.946603,427700188.158854,379492320.881851,1259525832.98731
2017,3,73,TOLIMA,73217,COYAIMA,28703479,27290310,23962975,79956764
2017,3,54,NORTE DE SANTANDER,54245,EL CARMEN,0,22105398,24209835,46315233
2017,1,15,BOYACA,15223,CUBARA,63642636.9087459,24110974.272884,2396215.09740292,90149826.2790328
2017,4,15,BOYACA,15667,SAN LUIS DE GACENO,33784374.1937147,29290580.4284021,28170731.0497028,91245685.6718197
2017,3,73,TOLIMA,73200,COELLO,14233130,13609513,12379687,40222330
2017,4,54,NORTE DE SANTANDER,54720,SARDINATA,0,5958105,7706648,13664753
2018,1,15,BOYACA,15104,BOYACA,43968984.0783433,40498948.6148466,45139461.0261365,129607393.719326
2017,2,41,HUILA,41349,HOBO,613668.911463901,0,0,613668.911463901
2017,2,54,NORTE DE SANTANDER,54172,CHINACOTA,32683905,35006112,0,67690017
2017,3,20,CESAR,20517,PAILITAS,1523575,6302255,6113059,13938889
2017,3,52,NARIÑO,52585,PUPIALES,6392029,8662291,7477102,22531422
2017,4,85,CASANARE,85300,SABANALARGA,349034677.231735,298181963.608566,289001289.35431,936217930.194611
2018,1,85,CASANARE,85263,PORE,62097430.026736,37807785.0970072,56370157.0003226,156275372.124066
2017,4,73,TOLIMA,73268,ESPINAL,22149250,21587493,22592775,66329518
2017,1,73,TOLIMA,73217,COYAIMA,30160011,28170305,31342975,89673291
2017,4,52,NARIÑO,52215,CORDOBA,16797630,16390458,19674599,52862687
2017,2,15,BOYACA,15531,PAUNA,4693.24460944363,9091.5706780251,3928.62477970952,17713.4400671782
2017,3,54,NORTE DE SANTANDER,54800,TEORAMA,0,16807240,18407292,35214532
2017,1,20,CESAR,20710,SAN ALBERTO,47118577,35661222,35150646,117930445
2017,3,41,HUILA,41615,RIVERA,1482522.43685846,1395963.33239371,1370554.99198331,4249040.76123549
2017,2,25,CUNDINAMARCA,25530,PARATEBUENO,146498708,149487370,153080085,449066163
2017,1,81,ARAUCA,81065,ARAUQUITA,0,0,27470490,27470490
2017,3,13,BOLIVAR,13838,TURBANA,39292697,41820432,37141548,118254677
2017,1,73,TOLIMA,73585,PURIFICACIÓN,2174927,1939730,2075048,6189705
2017,2,73,TOLIMA,73217,COYAIMA,24765149,22580040,24273446,71618635
2018,1,23,CORDOBA,23079,BUENAVISTA,206894858,187845735,206089707,600830300
2017,3,73,TOLIMA,73861,VENADILLO,30415499,29085069,26471108,85971676
2017,3,52,NARIÑO,52612,RICAUTE,11959407,16207037,13989564,42156008
2017,2,23,CORDOBA,23079,BUENAVISTA,156598723,167780453,183001502,507380678
2017,4,54,NORTE DE SANTANDER,54206,CONVENCIÓN,0,10635278,13756445,24391723
2017,4,68,SANTANDER,68190,CIMITARRA,469191585,445679622,461562302,1376433509
2017,2,47,MAGDALENA,47692,SAN SEBASTIÁN BUENAVISTA,39580766,43114460,38219930,120915156
2017,3,15,BOYACA,15514,PAEZ,181401530.783811,171516788.445485,152174453.245102,505092772.474399
2017,4,85,CASANARE,85225,NUNCHIA,119932456.187484,80944616.3427957,144677669.87822,345554742.4085
2017,3,73,TOLIMA,73483,NATAGAIMA,49822101,47369191,41593765,138785057
2017,3,23,CORDOBA,23079,BUENAVISTA,240121856,232558951,201514405,674195212
2017,4,86,PUTUMAYO,86757,SAN MIGUEL,8038234.9282131,10123192.3769273,10252715.7872106,28414143.092351
2017,2,70,SUCRE,70702,SAN JUAN BETULIA,25254323,27454928,23336308,76045559
2017,4,54,NORTE DE SANTANDER,54001,CUCUTA,0,60396187,78120838,138517025
2018,1,73,TOLIMA,73026,ALVARADO,31107398,30515538,36457113,98080049
2017,1,19,CAUCA,19933,PIAMONTE,379576,288961,392722,1061259
2017,2,15,BOYACA,15106,BRICEÑO,129064.2267597,250018.19364569,108037.181442012,487119.601847402
2017,3,13,BOLIVAR,13468,MOMPOS,56443463,54470279,51921907,162835649
2018,1,68,SANTANDER,68573,PUERTO PARRA,98694376,94074354,102046169,294814899
2017,3,15,BOYACA,15531,PAUNA,4202.81529851777,4173.93804796394,4036.15526128246,12412.9086077642
2017,3,70,SUCRE,70717,SAN PEDRO,1480490,6124034,5940189,13544713
2017,3,54,NORTE DE SANTANDER,54172,CHINACOTA,0,23510685,25748906,49259591
2017,2,15,BOYACA,15223,CUBARA,47887144.3200524,53275584.1280143,1969537.46081177,103132265.908878
2017,4,41,HUILA,41016,AIPE,83263559.3870122,81663407.6402948,84236912.580061,249163879.607368
2018,1,73,TOLIMA,73770,SUAREZ,2161371,2050851,2578246,6790468
2018,1,25,CUNDINAMARCA,25530,PARATEBUENO,146815545,115127002,152174115,414116662
2018,1,23,CORDOBA,23555,PLANETA RICA,128749932,116895913,128248818,373894663
2017,1,5,ANTIOQUIA,5591,PUERTO TRIUNFO,49302523,47928862,56891221,154122606
2017,2,81,ARAUCA,81736,SARAVENA,438795364.434732,379650689.000256,205338351.300638,1023784404.73563
2018,2,15,BOYACA,15455,MIRAFLORES,632669.733579727,630156.368369878,641926.041421516,1904752.14337112
2017,2,68,SANTANDER,68368,JESÚS MARIA,123276524.816264,130634327.105112,145577666.103252,399488518.024628
2017,3,23,CORDOBA,23660,SAHAGUN,366222446,354699467,307367074,1028288987
2017,3,68,SANTANDER,68572,PUENTE NACIONAL,246894899,233418940,207058463,687372302
2017,2,70,SUCRE,70418,LOS PALMITOS,27980343,30702822,31377401,90060566
2018,1,52,NARIÑO,52720,SAPUYES,672337,817426,718869,2208632
2018,2,15,BOYACA,15176,CHIQUINQUIRÁ,58949.4704741701,58715.2858113596,59811.9338051279,177476.690090658
2017,4,47,MAGDALENA,47707,SANTA ANA,2000417,8187801,9450917,19639135
2017,4,70,SUCRE,70001,SICELEJO,52458611,55043245,55670065,163171921
2017,2,15,BOYACA,15599,RAMIRIQUI,115282025.020402,122475652.235958,136236437.149565,373994114.405926
2017,1,5,ANTIOQUIA,5736,SEGOVIA,114559216,123481470,138004502,376045188
2017,2,68,SANTANDER,68101,BOLIVAR,18823039.1596457,18758426.8770709,19772744.8225646,57354210.8592812
2017,3,70,SUCRE,70473,MORROA,5189359,5590048,5294630,16074037
2017,1,15,BOYACA,15176,CHIQUINQUIRÁ,67485.1061537697,59100.2137991614,64526.1680229379,191111.487975869
2017,1,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,20363740.3853325,17170067.0078981,18486968.6334807,56020776.0267113
2018,1,54,NORTE DE SANTANDER,54206,CONVENCIÓN,5047997,0,0,5047997
2018,2,41,HUILA,41797,TESALIA,688425.902030297,644333.206563991,903260.51301433,2236019.62160862
2017,2,41,HUILA,41524,PALERMO,28941639.0936012,19146920,17330438,65418997.0936012
2017,4,15,BOYACA,15135,CAMPOHERMOSO,185829814.774365,161112239.59727,154953229.06903,501895283.440665
2017,3,70,SUCRE,70215,COROZAL,23717472,25956060,24596925,74270457
2017,2,50,META,50573,PUERTO LOPEZ,531172595.298196,547116247.667306,520096958.605763,1598385801.57127
2017,1,15,BOYACA,15646,SAMACA,148128942.872452,157806816.254432,178198476.025021,484134235.151905
2017,1,23,CORDOBA,23182,CHINU,27013875,29132386,32559852,88706113
2018,1,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,202491327,183847175,201703498,588042000
2018,1,54,NORTE DE SANTANDER,54385,LA ESPERANZA,15602555,14649173,16501346,46753074
2017,1,15,BOYACA,15507,OTANCHE,353431194.310466,376452338.701797,425085090.757169,1154968623.76943
2017,1,15,BOYACA,15599,RAMIRIQUI,109489901.96187,116642703.130854,131715064.922889,357847670.015612
2017,1,20,CESAR,20175,CHIMICHAGUA,27291496,12392399,3699040,43382935
2017,2,50,META,50110,BARRANCA DE UPIA,325762250.937203,334580378.705116,325618390.139754,985961019.782072
2018,1,52,NARIÑO,52612,RICAUTE,10657974,12957940,11395604,35011518
2017,1,68,SANTANDER,68573,PUERTO PARRA,91133417,82875148,100911992,274920557
2018,1,73,TOLIMA,73270,FALAN,732171,671725,779013,2182909
2017,3,15,BOYACA,15407,VILLA DE LEYVA,162929779.544376,154051495.964889,136678620.530744,453659896.040009
2018,1,54,NORTE DE SANTANDER,54810,TIBU,20666843,0,0,20666843
2017,4,50,META,50606,RESTREPO,40803039.678661,40375476.8219293,40694646.3219201,121873162.82251
2018,1,41,HUILA,41797,TESALIA,6207840.98097989,7155033.40476667,7952316.93782979,21315191.3235763
2017,2,68,SANTANDER,68307,GIRON,85952.5615284836,88244.8271961698,89427.6722215727,263625.060946226
2018,1,52,NARIÑO,52317,GUACHUCAL,7018174,8532680,7503896,23054750
2017,3,50,META,50606,RESTREPO,39746181.4812198,39838902.079696,37280153.2626001,116865236.823516
2017,4,73,TOLIMA,73408,LERIDA,35829747,35295289,38228966,109354002
2017,3,15,BOYACA,15667,SAN LUIS DE GACENO,32980166.2584843,31182953.1880894,27666228.4377952,91829347.8843689
2018,2,70,SUCRE,70998,COVEÑAS,10485471,9538112,9830535,29854118
2017,4,52,NARIÑO,52210,CONTADERO,3121424,3045761,3656038,9823223
2018,1,23,CORDOBA,23182,CHINU,38271848,34744653,38124263,111140764
2017,1,73,TOLIMA,73770,SUAREZ,2527514,2318333,2777641,7623488
2017,4,81,ARAUCA,81736,SARAVENA,325975805.203241,404735374.973774,357080241.721274,1087791421.89829
2017,4,23,CORDOBA,23079,BUENAVISTA,241896896,203775904,201774513,647447313
2018,1,54,NORTE DE SANTANDER,54820,TOLEDO,38414374,0,0,38414374
2018,1,70,SUCRE,70997,GALERAS,1547800,1421673,1484806,4454279
2017,3,20,CESAR,20710,SAN ALBERTO,42073811,41390522,44647897,128112230
2017,1,73,TOLIMA,73349,HONDA,21241835,19848621,23554835,64645291
2017,2,52,NARIÑO,52435,MALLAMA,43075775,31823543,32535319,107434637
2017,3,70,SUCRE,70997,GALERAS,1633199,1589535,1500293,4723027
2017,1,54,NORTE DE SANTANDER,54250,EL TARRA,55052090,19764689,0,74816779
2017,2,5,ANTIOQUIA,5579,PUERTO BERRIO,289048952,309684400,337764410,936497762
2017,3,73,TOLIMA,73349,HONDA,21734083,20041268,18215855,59991206
2017,3,23,CORDOBA,23464,MOMIL,83217193,80595876,69836613,233649682
2017,3,15,BOYACA,15455,MIRAFLORES,321572303.401564,304049373.448924,269760790.445419,895382467.295908
2018,1,52,NARIÑO,52435,MALLAMA,24404389,29670801,26093398,80168588
2017,4,15,BOYACA,15599,RAMIRIQUI,143596089.1028,124496109.433764,119736878.502356,387829077.03892
2017,1,50,META,50226,CUMARAL,393061155.62993,361979248.343357,372996732.026196,1128037135.99948
2017,4,41,HUILA,41132,CAMPOALEGRE,2856906.00497699,2568763.69660103,2065465.34374815,7491135.04532617
2018,2,5,ANTIOQUIA,5585,PUERTO NARE,15619829,15069393,14270338,44959560
2017,4,54,NORTE DE SANTANDER,54810,TIBU,0,43541555,56319826,99861381
2018,1,70,SUCRE,70998,COVEÑAS,91748339,86385061,93300338,271433738
2017,4,73,TOLIMA,73861,VENADILLO,25937663,25329967,27350484,78618114
2017,2,13,BOLIVAR,13838,TURBANA,39220554,40076091,38226308,117522953
2017,3,15,BOYACA,15832,TUNUNGUA,73549.267724061,73043.9158393689,70632.7170724431,217225.900635873
2017,2,50,META,50606,RESTREPO,37448764.778733,38463952.608595,37422171.1776464,113334888.564974
2017,3,68,SANTANDER,68271,FLORIAN,333472710,315271181,279666964,928410855
2017,3,73,TOLIMA,73585,PURIFICACIÓN,1880365,1854479,1909134,5643978
2017,2,20,CESAR,20011,AGUACHICA,113647387,127436357,105368755,346452499
2017,1,81,ARAUCA,81300,FORTUL,117909234.361697,39680983.1394576,947188,158537405.501154
2018,1,73,TOLIMA,73585,PURIFICACIÓN,1922492,1679336,1711658,5313486
2017,2,52,NARIÑO,52835,TUMACO,108051470,79826319,81611744,269489533
2017,4,85,CASANARE,85325,SAN LUIS DE PALENQUE,39198546.9414584,30172369.2115794,27614165.5503482,96985081.7033859
2018,1,13,BOLIVAR,13838,TURBANA,29223410,31975777,34471439,95670626
2017,4,13,BOLIVAR,13052,ARJONA,57925972,46063097,49184831,153173900
2018,2,41,HUILA,41524,PALERMO,4427751.57654099,4144160.41402212,5809504.18735176,14381416.1779149
2018,1,5,ANTIOQUIA,5585,PUERTO NARE,49304301,45501528,50313515,145119344
2017,3,5,ANTIOQUIA,5591,PUERTO TRIUNFO,49912806,46179672,41991192,138083670
2017,3,41,HUILA,41524,PALERMO,26621627.8453955,26496725.0131966,25331962.8259669,78450315.6845589
2017,3,81,ARAUCA,81736,SARAVENA,244141849.087396,397227592.466571,258012582.101523,899382023.65549
2018,2,5,ANTIOQUIA,5736,SEGOVIA,37655272,34253129,35303275,107211676
2018,2,5,ANTIOQUIA,5154,CAUCASIA,99627913,90626560,93405027,283659500
2017,2,20,CESAR,20295,GAMARRA,38426733,43100871,35615647,117143251
2017,4,68,SANTANDER,68573,PUERTO PARRA,102375464,96092088,103178485,301646037
2017,2,52,NARIÑO,52323,GUALMATAN,7662824,5661145,5787765,19111734
2017,4,41,HUILA,41797,TESALIA,6994588.16760988,6893331.18179933,7455723.5098301,21343642.8592393
2017,4,85,CASANARE,85125,HATO COROZAL,184857254.3129,123367546.27198,230080341.979848,538305142.564728
2017,1,13,BOLIVAR,13468,MOMPOS,52555203,44082670,49785447,146423320
2017,1,73,TOLIMA,73001,IBAGUE,33791019,31376804,35390400,100558223
2017,3,13,BOLIVAR,13212,CORDOBA,962176,3980034,3860552,8802762
2017,3,70,SUCRE,70713,SAN ONOFRE,99089252,105463753,93664435,298217440
2018,1,54,NORTE DE SANTANDER,54172,CHINACOTA,12664449,0,0,12664449
2018,2,15,BOYACA,15507,OTANCHE,1219806.45950246,1214960.61505102,1237652.90212059,3672419.97667407
2017,3,73,TOLIMA,73319,GUAMO,45884808,43728359,38830389,128443556
2017,4,5,ANTIOQUIA,5736,SEGOVIA,189445420,159587456,158019559,507052435
2017,1,73,TOLIMA,73200,COELLO,14936436,13870138,15638729,44445303
2017,1,15,BOYACA,15514,PAEZ,141686936.865429,150944233.689936,170449169.631,463080340.186366
2017,1,54,NORTE DE SANTANDER,54245,EL CARMEN,41227081,14801263,0,56028344
2017,1,70,SUCRE,70473,MORROA,5818428,4449263,4572093,14839784
2017,2,20,CESAR,20614,RIO DE ORO,18837387,21121840,17460373,57419600
2017,1,54,NORTE DE SANTANDER,54001,CUCUTA,99252846,35633555,0,134886401
2018,1,15,BOYACA,15176,CHIQUINQUIRÁ,56899.4447851236,57112.4185822961,56200.0157448995,170211.879112319
2017,1,81,ARAUCA,81736,SARAVENA,396147862.208629,172764026.632683,6419332,575331220.841312
2018,1,70,SUCRE,70717,SAN PEDRO,4177937,1843039,1898110,7919086
2017,4,15,BOYACA,15223,CUBARA,2190172.12605864,39276227.5486683,50233980.9423239,91700380.6170509
2018,1,85,CASANARE,85001,YOPAL,33490520,0,0,33490520
2017,4,73,TOLIMA,73275,FLANDES,7407568,7255000,7460183,22122751
2017,4,68,SANTANDER,68271,FLORIAN,341595010,296142420,284791627,922529057
2018,1,54,NORTE DE SANTANDER,54673,SAN CAYETANO,8097558,0,0,8097558
2017,1,54,NORTE DE SANTANDER,54172,CHINACOTA,43847975,15742211,0,59590186
2017,1,85,CASANARE,85263,PORE,117641095.83416,44096808.2480685,11522769.2931209,173260673.375349
2017,2,41,HUILA,41885,YAGUARA,34638341.8254946,24770146,22198917,81607404.8254946
2017,1,25,CUNDINAMARCA,25148,CAPARRAPI,349266,667018,1018625,2034909
2018,1,23,CORDOBA,23660,SAHAGUN,315568349,286519958,314337745,916426052
2017,2,54,NORTE DE SANTANDER,54001,CUCUTA,73982220,79238692,0,153220912
2017,1,68,SANTANDER,68377,LA BELLEZA,110195486,117455978,132644073,360295537
2017,1,54,NORTE DE SANTANDER,54800,TEORAMA,31345894,11253739,0,42599633
2018,2,41,HUILA,41016,AIPE,27412899.0004444,26335112.4719443,30709824.6649903,84457836.137379
2017,2,81,ARAUCA,81794,TAME,228749677.724963,227132635.54653,113700043.45528,569582356.726773
2017,1,73,TOLIMA,73408,LERIDA,43309052,40325286,46519934,130154272
2017,1,5,ANTIOQUIA,5765,SONSON,24571318,23894505,28444951,76910774
2017,1,50,META,50606,RESTREPO,38581314.3790909,35525392.309689,36634347.6007822,110741054.289562
2017,4,73,TOLIMA,73585,PURIFICACIÓN,2055568,2034549,2211354,6301471
2017,3,68,SANTANDER,68190,CIMITARRA,474148424,446462319,416924535,1337535278
2017,4,15,BOYACA,15861,VENTAQUEMADA,67574700.773127,58586467.1887813,56346829.7917019,182507997.75361
2017,2,47,MAGDALENA,47545,PIJINO DEL CARMEN,6827472,7165551,1320577,15313600
2017,2,70,SUCRE,70473,MORROA,5038427,5483086,4764957,15286470
2018,1,70,SUCRE,70110,BUENAVISTA,7919182,6721187,7012240,21652609
2017,1,5,ANTIOQUIA,5585,PUERTO NARE,42018717,41486843,47055550,130561110
2018,2,68,SANTANDER,68573,PUERTO PARRA,27517787,27445889,23227672,78191348
2017,1,70,SUCRE,70820,TOLU,90984322,90588320,101374236,282946878
2017,1,73,TOLIMA,73547,PIEDRAS,26073316,24210497,27307407,77591220
2017,2,15,BOYACA,15135,CAMPOHERMOSO,149188053.481956,158497032.156459,176305601.261977,483990686.900391
2017,1,13,BOLIVAR,13188,CICUCO,47226189,39612757,44737282,131576228
2017,2,23,CORDOBA,23586,PURÍSIMA,17054990,18274655,19939876,55269521
2017,4,90,DEPARTAMENTO NN,90999,MUNICIPIO NN,1920203,1550025,1650995,5121223
2017,3,15,BOYACA,15367,JENESANO,222626930.360365,210495670.116521,186757422.19193,619880022.668816
2017,4,54,NORTE DE SANTANDER,54245,EL CARMEN,0,25087024,32449388,57536412
2017,2,54,NORTE DE SANTANDER,54720,SARDINATA,7298372,7816925,0,15115297
2017,3,68,SANTANDER,68377,LA BELLEZA,141223882,133515633,118437441,393176956
2017,3,70,SUCRE,70742,SINCE,81325567,80760064,76280856,238366487
2017,3,20,CESAR,20614,RIO DE ORO,17977359,17681894,19068461,54727714
2017,2,13,BOLIVAR,13212,CORDOBA,5381966,5648467,1040986,12071419
2018,2,85,CASANARE,85139,MANI,7265341.55913685,6666439.77423738,6469484.74194437,20401266.0753186
2017,4,52,NARIÑO,52022,ALDANA,2031234,1981997,2379128,6392359
2018,1,70,SUCRE,70215,COROZAL,24179426,20985681,21901187,67066294
2017,3,73,TOLIMA,73001,IBAGUE,32204646,30795956,28028234,91028836
2018,1,52,NARIÑO,52210,CONTADERO,2444611,2972152,2613800,8030563
2017,3,73,TOLIMA,73671,SANDAÑA,32207599,30830482,27950006,90988087
2018,1,73,TOLIMA,73268,ESPINAL,20636141,19686411,24339013,64661565
2017,3,73,TOLIMA,73026,ALVARADO,39361234,37639501,34256730,111257465
2017,4,68,SANTANDER,68377,LA BELLEZA,144663633,125414707,120607708,390686048
2017,3,85,CASANARE,85300,SABANALARGA,344369775.262055,319125815.437085,287095939.11214,950591529.811279
2017,1,70,SUCRE,70997,GALERAS,1509293,1273440,1435764,4218497
2017,2,73,TOLIMA,73268,ESPINAL,24396258,22436868,23590686,70423812
2017,1,5,ANTIOQUIA,5604,REMEDIOS,318741491,343557989,383964268,1046263748
2017,1,52,NARIÑO,52720,SAPUYES,1293363,1088532,831785,3213680
2017,3,15,BOYACA,15104,BOYACA,49473165.0908398,46777325.9516549,41502143.2394053,137752634.2819
2017,2,20,CESAR,20175,CHIMICHAGUA,22054686,23146778,4265842,49467306
2017,1,68,SANTANDER,68572,PUENTE NACIONAL,192649452,205342619,231895233,629887304
2017,1,73,TOLIMA,73443,MARIQUIRTA,42313560,39484048,46351006,128148614
2017,3,25,CUNDINAMARCA,25530,PARATEBUENO,153910846,156104727,140202425,450217998
2018,2,15,BOYACA,15861,VENTAQUEMADA,132385.227488937,131859.309450807,134322.096528664,398566.633468408
2018,1,47,MAGDALENA,47720,SANTA BARBARA DE PINTO,4160186,1835209,1890045,7885440
2018,1,81,ARAUCA,81794,TAME,163823656.062875,89986018.4131385,144971014.323569,398780688.799583
2017,4,5,ANTIOQUIA,5604,REMEDIOS,527054080,443992707,439631688,1410678475
2017,2,25,CUNDINAMARCA,25320,GUADUAS,12712006,7664322,4983459,25359787
2017,3,47,MAGDALENA,47692,SAN SEBASTIÁN BUENAVISTA,41657440,44301454,41942577,127901471
2018,1,73,TOLIMA,73678,SAN LUIS,1336983,1326599,1565539,4229121
2017,3,20,CESAR,20295,GAMARRA,36640542,36059989,38863162,111563693
2017,3,15,BOYACA,15646,SAMACA,189648476.749115,179314417.808186,159092838.487404,528055733.044705
2017,2,54,NORTE DE SANTANDER,54673,SAN CAYETANO,20897853,22382656,0,43280509
2017,1,68,SANTANDER,68020,ALBANIA,83481429,88981802,100487934,272951165
2017,1,5,ANTIOQUIA,5579,PUERTO BERRIO,270050687,291056497,325286500,886393684
2017,4,50,META,50573,PUERTO LOPEZ,577445248.656422,566410298.609416,570663692.527137,1714519239.79297
2017,2,15,BOYACA,15639,SACHICA,94934502.763955,100855259.296853,112191669.466302,307981431.52711
2017,4,70,SUCRE,70820,TOLU,123668055,98341613,105006306,327015974
2017,3,5,ANTIOQUIA,5604,REMEDIOS,523187605,506708214,439065712,1468961531
2017,1,85,CASANARE,85225,NUNCHIA,203644064.68734,80292572.9726835,28475490.6709394,312412128.330963
2017,4,73,TOLIMA,73671,SANDAÑA,27720340,27181912,29646695,84548947
2017,1,70,SUCRE,70418,LOS PALMITOS,31772023,26807107,30224164,88803294
2017,2,85,CASANARE,85139,MANI,31721617.7699517,32904926.3303944,38644252.7839078,103270796.884254
2017,3,68,SANTANDER,68745,SIMACOTA,59505016,53870893,47998853,161374762
2018,1,73,TOLIMA,73349,HONDA,17490314,16359628,19141824,52991766
2017,2,70,SUCRE,70713,SAN ONOFRE,98907319,101064833,96400006,296372158
2017,3,68,SANTANDER,68368,JESÚS MARIA,148136940,140051363,124235078,412423381
2018,1,15,BOYACA,15131,CALDAS,42147.7368778693,42305.4952461453,41629.6412925182,126082.873416533
2017,4,73,TOLIMA,73547,PIEDRAS,21190901,20694417,22345167,64230485
2017,4,20,CESAR,20550,PELAYA,39372123,42582295,42871931,124826349
2017,1,47,MAGDALENA,47703,SAN ZENON,6347536,4157325,3529668,14034529
2018,1,15,BOYACA,15367,JENESANO,197858109.727017,182242939.964571,203125284.487343,583226334.178931
2017,3,15,BOYACA,15696,SAN SOFIA,214381739.070449,202699783.372955,179840721.04445,596922243.487854
2017,4,52,NARIÑO,52435,MALLAMA,31160976,30405638,36497987,98064601
2017,3,54,NORTE DE SANTANDER,54250,EL TARRA,0,29518179,32328314,61846493
2018,1,20,CESAR,20550,PELAYA,41488624,36287214,37818372,115594210
2017,4,13,BOLIVAR,13442,MARIA LA BAJA,72836469,57920017,61845305,192601791
2018,1,41,HUILA,41524,PALERMO,23008545.4679988,30757696.7488095,34151020.036336,87917262.2531442
2018,1,90,DEPARTAMENTO NN,90999,MUNICIPIO NN,459191,0,0,459191
2017,4,73,TOLIMA,73270,FALAN,737669,740411,807235,2285315
2017,3,86,PUTUMAYO,86569,PUERTO CAICEDO,10519939.1218985,12544104.9477693,12423893.3156033,35487937.3852711
2018,1,68,SANTANDER,68572,PUENTE NACIONAL,219372654,202020709,225230844,646624207
2017,3,13,BOLIVAR,13001,CARTAGENA,19233216,20470506,18180260,57883982
2017,3,73,TOLIMA,73275,FLANDES,7825946,7550498,7592669,22969113
2018,1,5,ANTIOQUIA,5591,PUERTO TRIUNFO,43096206,40120794,47011181,130228181
2017,2,68,SANTANDER,68406,LEBRIJA,1839497.91218524,1888555.41361276,1913869.85353142,5641923.17932943
2017,4,41,HUILA,41349,HOBO,417808.388079639,375668.999107661,302064.101654868,1095541.48884217
2017,2,85,CASANARE,85162,MONTEREY,1175548010.16004,1200053143.05277,1318056965.01275,3693658118.22557
2018,2,5,ANTIOQUIA,5895,ZARAGOZA,86003175,78232812,80631307,244867294
2017,3,41,HUILA,41132,CAMPOALEGRE,2799090.86959098,2635662.1126538,2587689.64904311,8022442.6312879
2017,1,54,NORTE DE SANTANDER,54673,SAN CAYETANO,28036079,10065456,0,38101535
2018,1,15,BOYACA,15223,CUBARA,19853100.4928982,2120901.393175,2087018.80691781,24061020.692991
2017,1,13,BOLIVAR,13212,CORDOBA,6659896,3024095,902670,10586661
2018,2,23,CORDOBA,23350,LA APARTADA,22739768,20685237,21319413,64744418
2017,1,70,SUCRE,70001,SICELEJO,60300072,46448845,48091748,154840665
2017,3,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,235012991,227610151,197225004,659848146
2017,2,15,BOYACA,15367,JENESANO,183085728.968104,194502229.081152,216367772.422281,593955730.471538
2017,1,73,TOLIMA,73483,NATAGAIMA,52350279,48896644,54403610,155650533
2017,2,23,CORDOBA,23350,LA APARTADA,74425024,79744482,86999413,241168919
2017,2,15,BOYACA,15131,CALDAS,46932.4460944363,90915.706780251,39286.2477970952,177134.400671782
2018,1,17,CALDAS,17380,LA DORADA,122265101,113917811,133527583,369710495
